0.00005000 20.96035852 12.9150 & 0.77892421 2.33598548 -0.57975650 3.89068602 | 2.33677262 7.00815996 3.07071364 11.67307576 | 0.38167286 1.14472172 -0.36575284 1.90688018 | 
0.00005000 20.99283002 12.9250 & 3.11087749 9.32454546 -0.73189738 15.51398484 | 1.55543875 4.66619313 -1.18152353 7.77657818 | 1.14324748 3.42878904 -1.45990924 5.71147134 | 
0.00005000 21.02532665 12.9350 & 1.55303467 4.65860590 0.55388706 7.76268297 | 1.55303467 4.65838649 1.59417721 7.76158629 | 0.76098699 2.28246936 -0.22925645 3.80247721 | 
0.00005000 21.05784842 12.9450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.55063616 4.64937820 1.76221216 7.74053590 | 1.13971758 3.41730733 -1.47540391 5.68936362 | 
0.00005000 21.09039532 12.9550 & 1.54824320 4.64294611 2.29401391 7.73230109 | 1.54824320 4.64148829 -0.38115677 7.72501962 | 1.13795876 3.41128488 -0.31251753 5.67684881 | 
0.00005000 21.12296735 12.9650 & 0.77292789 2.31752570 -1.04576657 3.85835130 | 2.31878367 6.95286178 -1.89155317 11.57647752 | 1.51493867 4.54141438 -0.33702153 7.55769262 | 
0.00005000 21.15556452 12.9750 & 0.77173694 2.31370941 1.31349365 3.85118010 | 3.08694776 9.25804206 0.16462881 15.42073495 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 21.18818681 12.9850 & 1.54109748 4.62073666 -1.82932141 7.69271304 | 3.08219495 9.24438907 0.66418387 15.39999746 | 0.75513776 2.26335705 0.98734008 3.76541321 | 
0.00005000 21.22083425 12.9950 & 0.76936328 2.30251161 -0.00525590 3.81895898 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.37698801 1.13090275 0.50710991 1.88463371 | 
0.00005000 21.25350681 13.0050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.75281694 2.25660350 -0.47726001 3.75485261 | 
0.00005000 21.28620451 13.0150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.76700055 2.30078306 1.12883445 3.83390982 | 1.50332108 4.50773920 0.00970139 7.50548850 | 
0.00005000 21.31892733 13.0250 & 0.76582327 2.29597081 0.71029610 3.82162382 | 2.29746981 6.89060160 2.53041642 11.47831163 | 1.12576020 3.37493656 -0.24275005 5.61708515 | 
0.00005000 21.35167530 13.0350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.29394608 6.87908277 -1.02058309 11.45595898 | 0.74935572 2.24630968 0.33263254 3.73799729 | 
0.00005000 21.38444839 13.0450 & 1.52695364 4.57881772 -1.14759356 7.62455491 | 0.76347682 2.28857217 0.87537095 3.80809642 | 1.12231092 3.36431698 -1.07787337 5.59848192 | 
0.00005000 21.41724662 13.0550 & 2.28692290 6.85186535 0.55364661 11.39014223 | 0.76230763 2.28198625 -0.29562587 3.78688153 | 0.74706148 2.24017386 1.03965671 3.73025578 | 
0.00005000 21.45006998 13.0650 & 0.76114114 2.28077964 0.67505825 3.79249448 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.11887747 3.35569109 0.03860644 5.58968253 | 
0.00005000 21.48291847 13.0750 & 0.75997731 2.27796453 -1.04423925 3.79005377 | 0.75997731 2.27964618 -0.93819897 3.79845789 | 1.48955553 4.46683600 -0.68236034 7.43862809 | 
0.00005000 21.51579210 13.0850 & 2.27644846 6.82674669 0.08862515 11.36925522 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.37181992 1.11389902 0.13010937 1.85130139 | 
0.00005000 21.54869085 13.0950 & 1.51531531 4.54198112 1.00879396 7.55676300 | 0.75765766 2.27233185 -0.90872895 3.78508311 | 0.37125225 1.11229990 -0.38252190 1.84898176 | 
0.00005000 21.58161475 13.1050 & 1.51300362 4.53630269 -1.18699649 7.55148201 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.37068589 1.11157058 0.70656861 1.85099457 | 
0.00005000 21.61456377 13.1150 & 1.51069721 4.52843188 -1.48499093 7.53520115 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.37012082 1.11019432 -0.42799571 1.84976351 | 
0.00005000 21.64753793 13.1250 & 1.50839607 4.52335992 1.73807738 7.53284083 | 0.75419804 2.26181834 0.23747159 3.76711199 | 1.84778519 5.53910793 -0.25524330 9.21770052 | 
0.00005000 21.68053722 13.1350 & 0.75305010 2.25893532 1.45870859 3.76417572 | 0.75305010 2.25704088 -0.02324464 3.75470838 | 0.73798909 2.21324609 -0.58053706 3.68634037 | 
0.00005000 21.71356164 13.1450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.50380954 4.50795434 1.38589666 7.50168297 | 1.47373335 4.41760982 0.59123990 7.35072926 | 
0.00005000 21.74661119 13.1550 & 0.75076206 2.25205177 0.03984949 3.75263830 | 1.50152412 4.50336428 -1.45005483 7.50158107 | 0.36787341 1.10338595 0.03098307 1.83819579 | 
0.00005000 21.77968588 13.1650 & 0.74962195 2.24614218 -0.92925418 3.73449965 | 0.74962195 2.24827593 -0.63872799 3.74516051 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 21.81278570 13.1750 & 2.24545331 6.72692601 -2.63985379 11.18015127 | 0.74848444 2.24492774 -0.94171049 3.73979462 | 0.73351475 2.19923884 -0.93952452 3.66104937 | 
0.00005000 21.84591065 13.1850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.74734951 2.23993283 -0.01762381 3.72617406 | 2.19720756 6.58529539 -1.68524800 10.95442145 | 
0.00005000 21.87906074 13.1950 & 0.74621716 2.23841357 -1.07915249 3.72989628 | 1.49243432 4.47396005 -1.71415672 7.44546396 | 1.09693923 3.28884024 -0.45039914 5.47481354 | 
0.00005000 21.91223596 13.2050 & 1.49017477 4.46817638 0.17573169 7.43913735 | 0.74508739 2.23510933 -0.42987063 3.72467279 | 1.46037128 4.37936882 -0.36566048 7.29313332 | 
0.00005000 21.94543631 13.2150 & 0.74396017 2.23122227 1.68962399 3.71651011 | 0.74396017 2.23183788 0.37114701 3.71958767 | 0.36454049 1.09269355 -0.44046830 1.81806486 | 
0.00005000 21.97866179 13.2250 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.36398940 1.09181681 0.59022027 1.81919006 | 
0.00005000 22.01191241 13.2350 & 0.74171341 2.22474864 -0.66512925 3.70660929 | 1.48342682 4.44905495 -1.13816201 7.41100761 | 1.45375828 4.35854681 -1.09023954 7.25515844 | 
0.00005000 22.04518816 13.2450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.48118769 4.43826201 -2.09425716 7.37945459 | 0.36289098 1.08840036 -0.06119983 1.81309213 | 
0.00005000 22.07848904 13.2550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.73947681 2.21819758 -0.47719491 3.69621989 | 2.89874909 8.69014448 -0.09521678 14.46324718 | 
0.00005000 22.11181505 13.2650 & 0.73836230 2.21380166 1.29757934 3.68538715 | 0.73836230 2.21497205 -0.72136296 3.69123726 | 0.36179753 1.08508605 -0.54045274 1.80745522 | 
0.00005000 22.14516620 13.2750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.73725031 2.21112601 -0.41995821 3.68312741 | 1.44501060 4.33351247 0.23677655 7.21745771 | 
0.00005000 22.17854248 13.2850 & 2.20842248 6.62156146 -0.11068220 11.02358807 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.08212702 3.24573582 0.01792248 5.40740940 | 
0.00005000 22.21194390 13.2950 & 0.73503385 2.20231864 -0.50465667 3.66126349 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.44066634 4.31653848 -0.44569116 7.17607292 | 
0.00005000 22.24537044 13.3050 & 0.73392937 2.20159783 0.31419373 3.66869554 | 1.46785873 4.40288253 0.62211986 7.33582567 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 22.27882212 13.3150 & 0.73282737 2.19818006 1.73475751 3.66262671 | 2.19848211 6.59330081 -1.85714433 10.98168555 | 0.35908541 1.07699650 0.92280130 1.79412855 | 
0.00005000 22.31229893 13.3250 & 0.73172785 2.19453769 -0.15459552 3.65541037 | 2.19518356 6.58330041 -2.06563991 10.96466996 | 0.35854665 1.07562865 0.54808112 1.79267678 | 
0.00005000 22.34580088 13.3350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.46126162 4.38201496 -0.85950359 7.29746145 | 0.71601819 2.14793429 -0.71125459 3.57948952 | 
0.00005000 22.37932795 13.3450 & 0.72953623 2.18834598 -0.91435441 3.64636767 | 1.45907247 4.37501025 -1.51191805 7.28433186 | 1.07241826 3.21323532 0.94507206 5.34201291 | 
0.00005000 22.41288016 13.3550 & 1.45688823 4.36614929 -1.85850484 7.26187680 | 1.45688823 4.36662182 -1.19033099 7.26423660 | 2.14162569 6.42185963 1.83056327 10.69304805 | 
0.00005000 22.44645750 13.3650 & 0.72735444 2.18146335 -1.09042859 3.63377270 | 0.72735444 2.18125786 -0.89884820 3.63274559 | 0.35640368 1.06880877 -0.48815242 1.78000744 | 
0.00005000 22.48005998 13.3750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.17880165 6.53347168 0.33987180 10.87934585 | 1.77935468 5.33592022 -1.03495047 8.88605788 | 
0.00005000 22.51368759 13.3850 & 0.72518243 2.17550179 1.31519507 3.62568469 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.06601817 3.19651029 -1.20974798 5.32237163 | 
0.00005000 22.54734033 13.3950 & 0.72410007 2.17086365 -0.48300609 3.61331997 | 0.00000000 0.00000000 0.00000000 0.00000000 | 2.12885419 6.38317613 1.54289075 10.62734788 | 
0.00005000 22.58101820 13.4050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.89208050 8.67377694 0.23186453 14.44808217 | 0.70855972 2.12540556 -0.06585761 3.54143066 | 
0.00005000 22.61472121 13.4150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.44388520 4.33075247 -0.13538147 7.21491125 | 0.70750375 2.12146560 -0.12866274 3.53229237 | 
0.00005000 22.64844935 13.4250 & 0.72086748 2.16208952 -1.06698102 3.60177308 | 2.16260244 6.48433632 -2.18142754 10.79566283 | 1.41290026 4.23270990 -1.36549367 7.03457963 | 
0.00005000 22.68220262 13.4350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.71979476 2.15811649 1.54833694 3.59263671 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 22.71598102 13.4450 & 1.43744887 4.30773991 0.54286319 7.16422815 | 0.71872443 2.15577978 1.58416480 3.59165472 | 2.46522481 7.39150740 -1.52924959 12.30530016 | 
0.00005000 22.74978456 13.4550 & 1.43531299 4.30445106 -1.55737056 7.16912767 | 0.71765649 2.15168950 -1.04763644 3.58188447 | 0.70330336 2.10909897 -0.37977543 3.51246205 | 
0.00005000 22.78361323 13.4650 & 0.71659093 2.14894771 -0.88777592 3.57883002 | 1.43318186 4.29649245 0.41967534 7.15064971 | 2.10677734 6.31804502 0.57762868 10.52245717 | 
0.00005000 22.81746703 13.4750 & 0.71552774 2.14576253 -0.23032193 3.57353604 | 0.71552774 2.14574386 -1.03202926 3.57344272 | 0.35060859 1.05176506 0.93216174 1.75273938 | 
0.00005000 22.85134597 13.4850 & 0.71446691 2.14293001 -0.38922726 3.56998116 | 0.71446691 2.14300591 -0.09309887 3.57036060 | 0.35008879 1.04966570 -0.02552245 1.74744147 | 
0.00005000 22.88525003 13.4950 & 0.71340844 2.13764472 0.97214335 3.55414693 | 2.14022533 6.41879289 4.91262722 10.69171352 | 1.39828055 4.19326883 1.08107786 6.98354051 | 
0.00005000 22.91917923 13.5050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.42470465 4.27355694 -1.81277687 7.12073837 | 1.04715792 3.13759403 -0.76648229 5.21642076 | 
0.00005000 22.95313357 13.5150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.71129855 2.13343066 -0.37545361 3.55416806 | 1.74268145 5.22616215 -0.08344391 8.70399910 | 
0.00005000 22.98711303 13.5250 & 2.13074133 6.38682265 -2.12364685 10.62671824 | 2.84098844 8.52005721 1.51455252 14.19040461 | 0.69604217 2.08743215 1.04968921 3.47673973 | 
0.00005000 23.02111763 13.5350 & 4.25518801 12.76146755 -0.83770942 21.25546435 | 2.12759400 6.37780797 2.65154844 10.61311162 | 0.69501404 2.08464343 1.18003787 3.47307693 | 
0.00005000 23.05514736 13.5450 & 0.70815121 2.12100793 1.11203198 3.52354149 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 23.08920223 13.5550 & 1.41421349 4.24162251 -1.35141869 7.06597887 | 0.70710674 2.12098508 -0.82824444 3.53385810 | 1.38592922 4.15299237 0.21781664 6.90570253 | 
0.00005000 23.12328223 13.5650 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.41212917 4.23524198 0.90959178 7.05491907 | 0.34597165 1.03779989 0.47860816 1.72928303 | 
0.00005000 23.14248412 13.5750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.70547874 2.11475338 0.96597089 3.51898279 | 1.72842292 5.18293175 -0.01739037 8.63043275 | 
0.00005000 23.12538916 13.5850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.70600025 2.11670872 0.27038641 3.52354301 | 1.72970062 5.18345450 -2.09610015 8.62030218 | 
0.00005000 23.10824394 13.5950 & 0.70652407 2.11953185 0.72094436 3.53241854 | 2.11957222 6.35765750 -1.38081356 10.59256591 | 0.34619680 1.03808811 -0.24485519 1.72847320 | 
0.00005000 23.09104845 13.6050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.70705021 2.11762030 -0.73483920 3.51761411 | 1.03936381 3.11509240 0.50201177 5.18183404 | 
0.00005000 23.07380270 13.6150 & 0.70757867 2.12257480 1.38531394 3.53708734 | 0.70757867 2.12175928 -0.93547995 3.53301082 | 0.69342710 2.08008166 0.97157999 3.46613737 | 
0.00005000 23.05650668 13.6250 & 0.70810947 2.12343866 0.20703495 3.53609957 | 1.41621893 4.24267693 -0.33049594 7.05122189 | 1.38789455 4.16222357 -1.08171010 6.93217457 | 
0.00005000 23.03916039 13.6350 & 2.12592781 6.37287335 1.48848614 10.60510015 | 0.70864260 2.12509724 -0.41072122 3.53906097 | 1.04170463 3.12302297 1.05857347 5.19807333 | 
0.00005000 23.02176384 13.6450 & 1.41835619 4.25325271 -0.38809627 7.08270476 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 23.00431702 13.6550 & 1.41943189 4.25624189 -1.39411282 7.08689330 | 1.41943189 4.25646682 0.92496874 7.08801787 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 22.98681994 13.6650 & 1.42051233 4.25256979 1.32805031 7.05777836 | 0.71025617 2.12961501 1.34559472 3.54551496 | 1.04407656 3.12983170 0.01311818 5.20839928 | 
0.00005000 22.96927259 13.6750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.42159753 4.26366508 1.25809391 7.10235133 | 0.34829140 1.04479298 -0.07866736 1.74105098 | 
0.00005000 22.95167498 13.6850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.42268751 4.26709446 -1.47078088 7.10859821 | 0.69711688 2.09048483 1.35931643 3.48125715 | 
0.00005000 22.93402710 13.6950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.74413328 5.22842262 -0.28930433 8.70079309 | 
0.00005000 22.91632895 13.7050 & 3.56220463 10.68111496 -1.42507899 17.78354364 | 0.71244093 2.13442433 0.20958220 3.54772224 | 0.34909605 1.04724090 -0.51872302 1.74524396 | 
0.00005000 22.89858054 13.7150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.71299313 2.13709492 0.95238363 3.55554744 | 0.34936663 1.04601422 0.58393103 1.73641514 | 
0.00005000 22.88078187 13.7250 & 2.14064328 6.40352201 0.84245531 10.61133844 | 0.71354776 2.14022895 1.50372035 3.56566738 | 1.04891520 3.14471950 -1.26360790 5.23445079 | 
0.00005000 22.86293293 13.7350 & 0.71410482 2.13783983 -1.04755640 3.54817432 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.74955681 5.24666680 -0.19300128 8.73776901 | 
0.00005000 22.84503372 13.7450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.71466433 2.14345211 1.21051409 3.57061763 | 0.35018552 1.05024012 -0.35889437 1.74934564 | 
0.00005000 22.82708425 13.7550 & 1.43045257 4.28700511 0.63654126 7.13051177 | 1.43045257 4.29017184 -1.07018637 7.14633449 | 1.40184351 4.20129043 -0.80635934 6.98803423 | 
0.00005000 22.80908451 13.7650 & 1.43158140 4.29288364 1.25390146 7.14860738 | 1.43158140 4.29263483 1.52930085 7.14736299 | 0.70147489 2.10206938 -0.96062498 3.49560491 | 
0.00005000 22.79103451 13.7750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.71635759 2.14800844 1.95597771 3.57646760 | 1.05304566 3.15486657 -0.53249757 5.24389721 | 
0.00005000 22.77293424 13.7850 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.43385393 4.29969331 3.32053607 7.15992994 | 0.35129421 1.05364619 -0.31750711 1.75528895 | 
0.00005000 22.75478371 13.7950 & 2.86999531 8.60429519 -3.74972048 14.32153886 | 0.71749883 2.15032133 -0.55221712 3.57662386 | 0.70314885 2.10898840 0.62227919 3.51345377 | 
0.00005000 22.73658291 13.8050 & 1.43614638 4.30818288 -0.28815548 7.17945063 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.70371173 2.10999753 1.38239866 3.51287212 | 
0.00005000 22.71833185 13.8150 & 0.71865006 2.15532357 0.31348208 3.59011767 | 0.71865006 2.15580626 0.16565149 3.59253067 | 2.11283119 6.33566711 -0.82300605 10.55002892 | 
0.00005000 22.70003052 13.8250 & 1.43845891 4.30960927 3.31057191 7.16348422 | 2.15768837 6.46788601 -1.17587664 10.76256468 | 0.35242243 1.05726454 -0.52382206 1.76209835 | 
0.00005000 22.68167892 13.8350 & 2.15943414 6.47386396 1.08370202 10.77498831 | 0.71981138 2.15933338 -0.39446155 3.59855311 | 0.70541515 2.11559431 0.45924671 3.52382062 | 
0.00005000 22.66327706 13.8450 & 1.44079169 4.32178440 -0.09043495 7.20100531 | 0.72039584 2.15988043 1.74347439 3.59544566 | 1.41197585 4.23472244 0.53669283 7.05385491 | 
0.00005000 22.64482493 13.8550 & 0.72098286 2.16189978 -0.58175136 3.59967161 | 0.72098286 2.16249768 -0.91475525 3.60266004 | 0.70656320 2.11860085 0.22044860 3.52737385 | 
0.00005000 22.62632254 13.8650 & 0.72157243 2.16256691 -0.07441131 3.59711555 | 2.16471730 6.48855291 -1.63621723 10.79561267 | 1.06071148 3.18035485 0.38885687 5.29466256 | 
0.00005000 22.60776988 13.8750 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.44432916 4.33048059 -1.39504553 7.20911525 | 1.06158193 3.18361551 -0.29530557 5.30225978 | 
0.00005000 22.58916696 13.8850 & 0.72275931 2.16802971 -0.34804306 3.61255556 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.70830412 2.12370004 -0.26189882 3.53546116 | 
0.00005000 22.57051377 13.8950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.72335662 2.16650774 0.92247080 3.59898711 | 1.06333424 3.18891265 -0.27029743 5.31122182 | 
0.00005000 22.55181032 13.9050 & 0.72395654 2.17109629 0.40974952 3.61591671 | 0.72395654 2.17184999 1.49790468 3.61968452 | 0.35473871 1.06352808 -0.50404754 1.77025446 | 
0.00005000 22.53305660 13.9150 & 1.44911815 4.34535189 2.01196389 7.23558042 | 0.72455907 2.17335746 -0.73197205 3.62119669 | 1.77516973 5.32164858 -1.37914664 8.85656301 | 
0.00005000 22.51425261 13.9250 & 0.72516423 2.17524011 -0.53757499 3.62455833 | 2.17549268 6.52328639 -0.26631890 10.86150974 | 1.06599141 3.19658466 1.66957409 5.32301145 | 
0.00005000 22.49539836 13.9350 & 0.72577202 2.17617651 1.30551224 3.62316387 | 1.45154403 4.35134913 1.83792611 7.24131225 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 22.47649385 13.9450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.72638245 2.17913561 -0.23123142 3.63185360 | 0.71185480 2.13479501 0.09248083 3.55542822 | 
0.00005000 22.45753907 13.9550 & 1.45399107 4.35264510 -1.20120257 7.22340879 | 0.72699553 2.18076782 -0.64013948 3.63388383 | 0.35622781 1.06864361 -0.39698741 1.78093996 | 
0.00005000 22.43853402 13.9650 & 0.72761129 2.18214327 -1.00626683 3.63460403 | 0.72761129 2.18276902 -0.15188893 3.63773223 | 0.71305906 2.13631125 -0.59878371 3.55097631 | 
0.00005000 22.41947871 13.9750 & 0.72822972 2.18465924 -0.93351503 3.64099903 | 1.45645943 4.36417954 2.88103285 7.25632293 | 1.07049768 3.20983516 0.05642183 5.34420286 | 
0.00005000 22.40037313 13.9850 & 0.72885083 2.18648743 -0.48357176 3.64392884 | 0.72885083 2.18596982 -0.92471821 3.64134118 | 0.71427382 2.14130703 -0.26728628 3.56380037 | 
0.00005000 22.38121728 13.9950 & 0.72947465 2.18693953 0.98009445 3.63995370 | 1.45894930 4.37542511 0.01637148 7.28763376 | 0.35744258 1.07203566 -0.20251987 1.78575271 | 
0.00005000 22.36201118 14.0050 & 2.19030352 6.56730276 0.01580355 10.93348617 | 0.73010117 2.18759845 -0.90925048 3.63698888 | 1.78874788 5.36504244 0.31465751 8.93773455 | 
0.00005000 22.34275480 14.0150 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.46146084 4.38250255 -0.18163936 7.29790635 | 2.14834744 6.44291031 1.15828429 10.73107935 | 
0.00005000 22.32344816 14.0250 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.73136240 2.19312401 -0.70320821 3.65199711 | 1.43347030 4.29561234 0.00423944 7.14337423 | 
0.00005000 22.30409126 14.0350 & 1.46399424 4.38522359 0.60658843 7.28620627 | 1.46399424 4.38886388 -1.72405667 7.30438314 | 0.71735718 2.15135941 0.43374061 3.58322590 | 
0.00005000 22.28468409 14.0450 & 1.46526920 4.39181005 -0.23945026 7.30636764 | 0.73263460 2.19728704 0.90799903 3.66008963 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 22.26522665 14.0550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.73327484 2.19702016 1.90193271 3.65236127 | 0.35930467 1.07728774 0.56866283 1.79339286 | 
0.00005000 22.24571895 14.0650 & 1.46783574 4.39941911 -0.77393994 7.31875668 | 0.73391787 2.20137501 0.20926973 3.66769656 | 0.71923951 2.15640506 0.66545729 3.58963324 | 
0.00005000 22.22616098 14.0750 & 0.73456368 2.20269201 -0.22234349 3.66782440 | 2.20369104 6.60890002 -1.04997019 11.00759166 | 1.43974481 4.31828128 -0.23089581 7.19395925 | 
0.00005000 22.20655275 14.0850 & 0.73521230 2.20383855 -1.04010918 3.66707347 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.72050805 2.15813754 0.39656971 3.58562956 | 
0.00005000 22.18689425 14.0950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 2.20759117 6.61931032 -2.18510646 11.02064797 | 1.08171967 3.23946362 -1.11416265 5.38015319 | 
0.00005000 22.16718549 14.1050 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.08268143 3.24672076 -0.09483919 5.40679179 | 
0.00005000 22.14742646 14.1150 & 1.47435014 4.42037531 -0.67849798 7.35838244 | 1.47435014 4.42140844 0.32365979 7.36354239 | 0.36121578 1.08065345 -0.44624184 1.79113012 | 
0.00005000 22.12761716 14.1250 & 2.95134004 8.84772858 -0.82342466 14.72526530 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.44615662 4.33513260 1.29009007 7.21410874 | 
0.00005000 22.10775760 14.1350 & 0.73849781 2.21500018 -0.77015875 3.69002305 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 
0.00005000 22.08784778 14.1450 & 1.47832698 4.43370338 0.49201304 7.38524848 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.72438022 2.17189828 -0.09315109 3.61569265 | 
0.00005000 22.06788769 14.1550 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.73983205 2.21925093 -0.89968034 3.69793419 | 0.72503541 2.17419932 0.85464735 3.62064361 | 
0.00005000 22.04787733 14.1650 & 2.22151054 6.65976940 1.49911946 11.08375110 | 1.48100703 4.44074621 -0.52003858 7.39366383 | 1.45138689 4.35174724 1.81903520 7.24487187 | 
0.00005000 22.02781671 14.1750 & 2.22353366 6.66586338 2.28789714 11.09399068 | 0.74117789 2.22344666 0.76364166 3.70545443 | 1.08953149 3.26628477 -1.40949261 5.43611440 | 
0.00005000 22.00770582 14.1850 & 2.22556555 6.67244173 -2.53881381 11.10656978 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.09052712 3.27005644 -1.04430753 5.44501339 | 
0.00005000 21.98754467 14.1950 & 0.00000000 0.00000000 0.00000000 0.00000000 | 1.48507083 4.45225900 -1.09044027 7.41059393 | 1.09152706 3.27293412 -0.76339530 5.44940220 | 
0.00005000 21.96733325 14.2050 & 2.97287439 8.91197489 0.29968175 14.83115282 | 1.48643720 4.45866329 0.64754514 7.42894484 | 0.36417711 1.09111788 -0.53522793 1.81382285 | 
0.00005000 21.94707157 14.2150 & 0.74390474 2.23165781 -0.07643944 3.71924163 | 2.23171423 6.69097084 0.30377908 11.13772364 | 0.72902665 2.18488319 0.31665691 3.63415837 | 
0.00005000 21.92675962 14.2250 & 0.74459386 2.23094978 -1.00585335 3.70881926 | 0.74459386 2.23365098 0.36343778 3.72231631 | 2.18910595 6.56567044 0.02611220 10.93729390 | 
0.00005000 21.90639740 14.2350 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.74528597 2.23304737 -0.60918519 3.71238598 | 1.46076050 4.37850907 -1.77872226 7.28494887 | 
0.00005000 21.88598492 14.2450 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.82765364 5.47881271 -0.39097875 9.11754972 | 
0.00005000 21.86552217 14.2550 & 0.74667920 2.23969880 -0.70457211 3.73170212 | 2.24003760 6.71774680 0.96384015 11.18836031 | 1.09761842 3.28930966 -0.92772658 5.47037976 | 
0.00005000 21.84500916 14.2650 & 0.00000000 0.00000000 0.00000000 0.00000000 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.73243274 2.19689625 1.12473633 3.66015414 | 
0.00005000 21.82444589 14.2750 & 0.74808454 2.24287963 -1.11579262 3.73355482 | 0.00000000 0.00000000 0.00000000 0.00000000 | 1.09968428 3.29691643 0.13691395 5.48774473 | 
0.00005000 21.80383234 14.2850 & 0.74879179 2.24633690 0.20926154 3.74376660 | 0.74879179 2.24492291 1.52579548 3.73669899 | 0.73381595 2.20099601 0.30178358 3.66682080 | 
0.00005000 21.78316854 14.2950 & 0.74950210 2.24816085 -0.19137358 3.74578337 | 0.74950210 2.24680599 -0.55100635 3.73901216 | 0.36725603 1.10173185 -0.39397440 1.83609895 | 
0.00005000 21.76245446 14.3050 & 0.75021550 2.24822866 -1.03164920 3.73899480 | 0.00000000 0.00000000 0.00000000 0.00000000 | 0.73521119 2.20459123 -0.34486350 3.67084609 | 
